username1,username2,link1,link2,comparison_type,ssim,features2d
2016-Purdue-Ironhack-Tutorials,sauravn,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#4,charts,86.3,91.6
2016-Purdue-Ironhack-Tutorials,sauravn,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#5,charts,91.3,100.0
ishwetasingh,abelal16,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-abelal16.herokuapp.com/index.html,complete,73.2,100.0
ishwetasingh,ankitbatheja,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-ankitbatheja.herokuapp.com/index.html,complete,100.0,100.0
ishwetasingh,cgrieger12,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-cgrieger12.herokuapp.com/index.html,complete,81.2,100.0
ishwetasingh,christyyy,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-christyyy.herokuapp.com/ironhack.html,complete,82.7,100.0
ishwetasingh,crloflin,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-crloflin.herokuapp.com/test.html,complete,61.8,100.0
ishwetasingh,dengc,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-dengc.herokuapp.com/index.html,complete,84.5,100.0
ishwetasingh,huayifang,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-huayifang.herokuapp.com/index.html,complete,94.4,100.0
ishwetasingh,ishwetasingh,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-ishwetasingh.herokuapp.com/HelloWorld.html,complete,0.0,100.0
ishwetasingh,jeffkeilmann,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-jeffkeilmann.herokuapp.com/,complete,55.1,100.0
ishwetasingh,lheston,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-lheston.herokuapp.com/index.html,complete,63.6,100.0
ishwetasingh,lostkuma,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-lostkuma.herokuapp.com/index.html,complete,78.8,100.0
ishwetasingh,meetalivaidya,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-meetalivaidya.herokuapp.com/index.html,complete,100.0,100.0
ishwetasingh,megamindhenry,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-megamindhenry.herokuapp.com/index.html,complete,76.9,100.0
ishwetasingh,mgogte,http://gironhack-ishwetasingh-2016p2.herokuapp.com/,http://greenironhack-mgogte.herokuapp.com/IronHack.html,complete,60.5,100.0
