username1,username2,link1,link2,comparison_type,ssim,features2d
megamindhenry,jkeilmann,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#11,charts,1.5,100.0
megamindhenry,jkeilmann,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#2,charts,1.7,100.0
megamindhenry,jkeilmann,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#3,charts,1.9,100.0
megamindhenry,jkeilmann,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#4,charts,1.7,100.0
megamindhenry,jkeilmann,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#5,charts,1.7,100.0
megamindhenry,jkeilmann,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#6,charts,1.8,100.0
megamindhenry,jkeilmann,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#7,charts,1.6,100.0
megamindhenry,jkeilmann,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#8,charts,1.6,100.0
megamindhenry,jkeilmann,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#9,charts,1.7,100.0
megamindhenry,megahenry,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-megahenry-2016.herokuapp.com/#1,charts,100.0,100.0
megamindhenry,lostkuma,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://lostkuma.herokuapp.com/#1,charts,79.5,84.6
megamindhenry,lostkuma,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://lostkuma.herokuapp.com/#2,charts,79.5,96.0
megamindhenry,sauravn,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://sauravn-application.herokuapp.com/#1,charts,48.2,38.7
megamindhenry,sauravn,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://sauravn-application.herokuapp.com/#2,charts,48.2,42.3
megamindhenry,sauravn,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://sauravn-application.herokuapp.com/#3,charts,48.3,48.7
megamindhenry,sauravn,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://sauravn-application.herokuapp.com/#4,charts,48.2,43.2
megamindhenry,sauravn,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://sauravn-application.herokuapp.com/#5,charts,48.3,26.1
patrickherrod,abatheja,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html#1,charts,72.0,45.4
patrickherrod,dengc,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,http://greenironhack-dengc-2016.herokuapp.com/#1,charts,41.0,35.5
patrickherrod,dengc,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,http://greenironhack-dengc-2016.herokuapp.com/#2,charts,40.9,47.8
patrickherrod,jkeilmann,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#1,charts,1.9,100.0
patrickherrod,jkeilmann,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#10,charts,1.9,100.0
patrickherrod,jkeilmann,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#11,charts,1.5,100.0
patrickherrod,jkeilmann,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#2,charts,1.7,100.0
