username1,username2,link1,link2,average_distance,distance_between_averages
shiboo18,sabrina-hsu,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-sabrina-hsu/Project%202%20Website.html,,
shiboo18,sauravn,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,,
shiboo18,tanmayee123,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,,
shiboo18,wluan,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-wluan/index,,
taycurt17,megamindhenry,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,,
taycurt17,abelal16,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-abelal16/index.html,,
taycurt17,ankitbatheja,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-ankitbatheja/index.html,,
taycurt17,aterriqu,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-aterriqu/Phase,,
taycurt17,huayifang,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-huayifang/index.html,,
taycurt17,jeffkeilmann,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-jeffkeilmann/index,,
taycurt17,lostkuma,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,,
taycurt17,meetalivaidya,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,,
taycurt17,patrickherrod,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-patrickherrod/index.html,,
taycurt17,pjt90,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,,
taycurt17,pmittal115,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,,
taycurt17,sabrina-hsu,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-sabrina-hsu/Project%202%20Website.html,,
taycurt17,sauravn,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,,
taycurt17,tanmayee123,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,,
taycurt17,wluan,http://phase1-greenironhack-taycurt17.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-wluan/index,,
wluan,megamindhenry,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,,
wluan,abelal16,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-abelal16/index.html,,
wluan,ankitbatheja,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-ankitbatheja/index.html,,
wluan,aterriqu,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-aterriqu/Phase,,
wluan,huayifang,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-huayifang/index.html,,
wluan,jeffkeilmann,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-jeffkeilmann/index,,
wluan,lostkuma,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,,
wluan,meetalivaidya,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,,
wluan,patrickherrod,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-patrickherrod/index.html,,
wluan,pjt90,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,,
wluan,pmittal115,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,,
wluan,sabrina-hsu,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-sabrina-hsu/Project%202%20Website.html,,
wluan,sauravn,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,,
wluan,tanmayee123,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,,
wluan,wluan,http://phase1-greenironhack-wluan.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-wluan/index,,
abelal16,megamindhenry,http://phase1-greenironhack.herokuapp.com/p1-greenironhack-abelal16/index.html,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,,
